Mês Ano,Área de atuação (Função),Subfunção,Valor Empenhado,Valor Liquidado,Valor Pago,Valor Restos a Pagar Pagos
jun.-22,25 - Energia,128 - Formação de recursos humanos,"63.328,00","42.938,93","48.394,30",0
jun.-22,23 - Comércio e serviços,691 - Promoção comercial ,0,0,0,"25.900,00"
jun.-22,05 - Defesa nacional,366 - Educação de jovens e adultos,0,"4.382,49","4.382,49","75.924,34"
jun.-22,10 - Saúde,125 - Normatização e fiscalização,"1.898,56","45.073,88","3.856,32",0
jun.-22,12 - Educação,694 - Serviços financeiros,0,"101.335,98","685.216,78",0
jun.-22,04 - Administração,846 - Outros encargos especiais,0,"207.592,06","20.819.425,46","671,64"
jun.-22,04 - Administração,364 - Ensino superior,0,"5.000,00","5.509,53",0
jun.-22,25 - Energia,121 - Planejamento e orçamento,0,"10.015,21","8.499,45","29.980,00"
jun.-22,09 - Previdência social,845 - Outras transferências,0,"-7.262,59","126.145.835,92",0
jun.-22,10 - Saúde,572 - Desenvolvimento tecnológico e engenharia,"5.407.471,71","40.450,00","23.404,16","53.365,70"
jun.-22,18 - Gestão ambiental,128 - Formação de recursos humanos,"35.978,34","912,61","43.912,61",0
jun.-22,09 - Previdência social,124 - Controle interno,"7.000,00","18.838,39","24.511,04",0
jun.-22,24 - Comunicações,126 - Tecnologia da informação,0,0,"12.800,00","5.380,21"
jun.-22,21 - Organização agrária,301 - Atenção básica,"3.771,19","3.771,19","2.802.695,12",0
jun.-22,03 - Essencial à justiça,122 - Administração geral,"3.050,00","24.141,92","22.860,40",0
jun.-22,19 - Ciência e Tecnologia,846 - Outros encargos especiais,0,0,"11.789,59",0
jun.-22,10 - Saúde,541 - Preservação e conservação ambiental,0,"4.207,55","3.038,10","150.000,00"
jun.-22,22 - Indústria,665 - Normalização e qualidade,"113.524,45","243.826,62","27.742,38","7.617,00"
jun.-22,26 - Transporte,121 - Planejamento e orçamento,"-764.136,32","75.584,64","86.155,84","383.843,84"
jun.-22,21 - Organização agrária,"422 - Direitos individuais, coletivos e difusos","15.930,00","1.757,36","3.471,26",0
jun.-22,24 - Comunicações,125 - Normatização e fiscalização,"26.700,00","214.220,00","208.657,46","407,72"
jun.-22,04 - Administração,126 - Tecnologia da informação,"-975.390,00","8.031.938,04","157.487,16","2.084.590,36"
jun.-22,08 - Assistência social,241 - Assistência ao idoso,0,"20.579.009,22","1.237.278.342,92",0
jun.-22,19 - Ciência e Tecnologia,128 - Formação de recursos humanos,"363.300,00","48.300,00","49.232,41",0
jun.-22,19 - Ciência e Tecnologia,542 - Controle ambiental,0,0,"156.842,28","165.500,00"
jun.-22,21 - Organização agrária,363 - Ensino profissional,0,"349.349,22","4.684,23","37.244,02"
jun.-22,05 - Defesa nacional,811 - Desporto de rendimento,"139.322,78","61.400,33","75.274,51","6.636,34"
jun.-22,20 - Agricultura,541 - Preservação e conservação ambiental,"8.481,04","3.383,33","21.186,66","3.000,00"
jun.-22,11 - Trabalho,331 - Proteção e benefícios ao trabalhador,"391.256.546,63","391.256.546,63","391.256.546,63",0
jun.-22,19 - Ciência e Tecnologia,541 - Preservação e conservação ambiental,"169,53","2.885,85",0,"40.000,00"
jun.-22,24 - Comunicações,131 - Comunicação social,"50.500.000,00",0,0,0
jun.-22,22 - Indústria,571 - Desenvolvimento científico,"1.413.140,00","1.465.629,11",0,0
jun.-22,05 - Defesa nacional,364 - Ensino superior,"21.872,00","45.258,07","260.610,91","361.233,00"
jun.-22,13 - Cultura,"391 - Patrimônio histórico, artístico e arqueológico","38.436,30","5.545,16","3.492,88","132.368,56"
jun.-22,23 - Comércio e serviços,122 - Administração geral,"942.336,85","372.684,74","5.136.649,28","11.644,34"
jun.-22,04 - Administração,"391 - Patrimônio histórico, artístico e arqueológico","3.872,08","249.762,77","569.602,49","60.930,00"
jun.-22,25 - Energia,543 - Recuperação de áreas degradadas,0,"51.142,61","40.989,08",0
jun.-22,08 - Assistência social,242 - Assistência ao portador de deficiência,0,"8.017.054,98","1.417.564.011,10",0
jun.-22,26 - Transporte,781 - Transporte aéreo,"20.087.006,00","74.803,51","371.318,04","177.055,30"
jun.-22,04 - Administração,183 - Informação e inteligência,"699.393,39","446.267,11","673.949,49","240.696,78"
jun.-22,26 - Transporte,130 - Administração de concessões,0,"3.790,30","3.790,30",0
jun.-22,22 - Indústria,301 - Atenção básica,"3.082.657,52","3.110.138,66","3.915.834,51",0
jun.-22,23 - Comércio e serviços,695 - Turismo,"700.000,00","1.302.386,83","5.846,23","1.065.398,17"
jun.-22,20 - Agricultura,609 - Defesa agropecuária,"163.809,29","142.877,56","140.711,71","147.599,87"
jun.-22,12 - Educação,573 - Difusão do conhecimento científico e tecnológico,0,"10.673.806,08","10.669.011,01","3.077.250,25"
jun.-22,08 - Assistência social,243 - Assistência à criança e ao adolescente,0,"12.004,75","1.691,85",0
jun.-22,10 - Saúde,512 - Saneamento básico urbano,0,"2.253.444,83","1.527.872,78","14.237.960,13"
jun.-22,04 - Administração,128 - Formação de recursos humanos,"35.922,80","32.638,53","112.714,52","23.411,14"
jun.-22,28 - Encargos especiais,841 - Refinanciamento da dívida interna,"20.000.000,00","382.470.520,26","382.470.520,26",0
jun.-22,09 - Previdência social,665 - Normalização e qualidade,"4.482.556,60","4.664.292,34","7.827.608,81",0
jun.-22,17 - Saneamento,512 - Saneamento básico urbano,"61.977.222,99","150.266,94","806.973,97","1.131.089,62"
jun.-22,25 - Energia,662 - Produção industrial,"562.087,57","5.260.786,92","5.395.883,30","3.630.590,19"
jun.-22,23 - Comércio e serviços,301 - Atenção básica,0,0,"569.250,46",0
jun.-22,26 - Transporte,784 - Transporte hidroviário,"1.449.529,61","923.358,18",0,"806.918,48"
jun.-22,24 - Comunicações,301 - Atenção básica,0,0,"1.477.152,11",0
jun.-22,05 - Defesa nacional,126 - Tecnologia da informação,"484.537,82","5.775,55","162.626,60","217.278,23"
jun.-22,22 - Indústria,127 - Ordenamento territorial,"147.715,82","99.295,80","43.757,90","1.623,29"
jun.-22,05 - Defesa nacional,212 - Cooperação internacional,"10.225,93","202.795,29","157.486,59","15.719,92"
jun.-22,22 - Indústria,126 - Tecnologia da informação,"30.151,09","36.936,36","8.475,65",0
jun.-22,27 - Desporto e lazer,811 - Desporto de rendimento,"5.297.680,82","6.049.958,74","3.109.271,14","775.323,18"
jun.-22,19 - Ciência e Tecnologia,125 - Normatização e fiscalização,"88.099,44","53.445,12","44.535,92",0
jun.-22,22 - Indústria,664 - Propriedade industrial,"3.710.569,37",0,0,0
jun.-22,15 - Urbanismo,128 - Formação de recursos humanos,867,"1.999,00","1.999,00","59.900,00"
jun.-22,15 - Urbanismo,453 - Transportes coletivos urbanos,"6.479.593,74","656.485,71","3.323.287,28","1.073.941,59"
jun.-22,26 - Transporte,301 - Atenção básica,"9.346,13","83.809,81","5.853.481,02","71,88"
jun.-22,20 - Agricultura,301 - Atenção básica,"27.152,18","28.758,68","8.453.351,73","2.924,24"
jun.-22,24 - Comunicações,722 - Telecomunicações,"2.730.145,94","1.505.635,01","2.040.126,33","2.160.304,50"
jun.-22,04 - Administração,092 - Representação judicial e extrajudicial,"41.520,39","19.504,57","641.700,38",0
jun.-22,05 - Defesa nacional,571 - Desenvolvimento científico,"74.841,15","55.189,81","86.980,00","21.111,24"
jun.-22,26 - Transporte,783 - Transporte ferroviário,"-38.659.568,30","4.277.819,80","4.299.488,59","79.775,13"
jun.-22,03 - Essencial à justiça,301 - Atenção básica,0,0,"5.095.012,14","6.998,00"
jun.-22,05 - Defesa nacional,368 - Educação básica,"471.612,49","200.265,05","191.360,11","203.574,39"
jun.-22,07 - Relações exteriores,212 - Cooperação internacional,"993.426,58","23.271,50","112.481,39",0
jun.-22,21 - Organização agrária,127 - Ordenamento territorial,"-4,8","18.312,94","10.107,32","2.208.339,39"
jun.-22,14 - Direitos da cidadania,"422 - Direitos individuais, coletivos e difusos","3.551.875,64","2.407.857,76","1.784.508,01","633.877,35"
jun.-22,05 - Defesa nacional,183 - Informação e inteligência,"89.331,97","39.076,40","71.500,70","175.259,21"
jun.-22,09 - Previdência social,271 - Previdência básica,"150.431,04","64.143.882,94","60.317.423.595,87","423.936,94"
jun.-22,14 - Direitos da cidadania,125 - Normatização e fiscalização,"299.885,12","136.204,05","28.667,77","25.863,43"
jun.-22,14 - Direitos da cidadania,301 - Atenção básica,"-19.679,19","20.456,30","1.130.256,78",0
jun.-22,18 - Gestão ambiental,571 - Desenvolvimento científico,"122.638,40","60.913,70",0,"14.420,00"
jun.-22,05 - Defesa nacional,572 - Desenvolvimento tecnológico e engenharia,"-246.539,09","59.956,02","902.309,57","900.386,35"
jun.-22,09 - Previdência social,301 - Atenção básica,"13.832,60","68.982,55","14.393.882,52",0
jun.-22,07 - Relações exteriores,573 - Difusão do conhecimento científico e tecnológico,"1.076.943,16","2.210,29","14.374,19",0
jun.-22,10 - Saúde,"391 - Patrimônio histórico, artístico e arqueológico","58.082,85",0,"311.512,42",0
jun.-22,07 - Relações exteriores,691 - Promoção comercial ,"204.029,15","161.383,60","161.383,60","67.682,70"
jun.-22,10 - Saúde,126 - Tecnologia da informação,"6.484.520,81","3.615.669,05","7.551.036,40","2.326.283,50"
jun.-22,22 - Indústria,661 - Promoção industrial,0,"124.434,31","214.680,34",0
jun.-22,04 - Administração,123 - Administração financeira,0,"268,6","22.193,21",0
jun.-22,11 - Trabalho,125 - Normatização e fiscalização,"337.082,66","206.095,38","345.198,28",0
jun.-22,08 - Assistência social,125 - Normatização e fiscalização,"4.860,52","21.953,73","9.318,35",100
jun.-22,05 - Defesa nacional,722 - Telecomunicações,0,0,0,"98.041,35"
jun.-22,10 - Saúde,128 - Formação de recursos humanos,"620.327,41","79.039.496,73","93.606.740,39","7.107,04"
jun.-22,19 - Ciência e Tecnologia,662 - Produção industrial,"3.871.057,70","2.402.261,19","2.442.033,51","9.550,00"
jun.-22,13 - Cultura,301 - Atenção básica,0,"19.663,47","1.813.600,19",0
jun.-22,19 - Ciência e Tecnologia,571 - Desenvolvimento científico,"3.084.591,38","6.638.618,61","64.077.032,38","10.454.939,83"
jun.-22,10 - Saúde,303 - Suporte profilático e terapêutico,"329.323.304,75","89.720.776,92","129.569.402,65","7.802.688,62"
jun.-22,05 - Defesa nacional,812 - Desporto comunitário,"25.576,00",0,0,"54.199,35"
jun.-22,06 - Segurança pública,301 - Atenção básica,"46.498,53","46.498,53","25.860.649,11","461.625,54"
jun.-22,28 - Encargos especiais,845 - Outras transferências,"24.326.253,87","388.343.456,08","1.095.167.895,23","4.499.485,37"
jun.-22,04 - Administração,127 - Ordenamento territorial,"133.562,40","297.355,81","389.366,69","101.288,34"
jun.-22,22 - Indústria,663 - Mineração,"553.448,84","611.513,22","447.707,49","83.644,96"
jun.-22,10 - Saúde,573 - Difusão do conhecimento científico e tecnológico,"1.407.547,95","168.745,79","310.523,21","48.849,58"
jun.-22,12 - Educação,847 - Transferências para a educação básica,"4.547.160,00",0,0,0
jun.-22,21 - Organização agrária,122 - Administração geral,"196.807,50","2.588.134,86","25.106.999,83","700.466,70"
jun.-22,14 - Direitos da cidadania,122 - Administração geral,"1.248.150,27","4.706.235,44","16.651.303,36","50.305,16"
jun.-22,20 - Agricultura,607 - Irrigação,"6.140.251,92","57.157,52","1.886.426,48","1.188.235,47"
jun.-22,18 - Gestão ambiental,543 - Recuperação de áreas degradadas,"11.373,02","100.975,75","42.792,04","28.152,57"
jun.-22,10 - Saúde,511 - Saneamento básico rural,"2.332.764,92","898.146,72","26.940,01","10.738.190,30"
jun.-22,07 - Relações exteriores,128 - Formação de recursos humanos,"-191.092,28","31.454,10","50.850,50",0
jun.-22,18 - Gestão ambiental,544 - Recursos hídricos,"1.154.136,82","9.364.300,58","7.665.886,17","8.092.953,62"
jun.-22,14 - Direitos da cidadania,423 - Assistência aos povos indígenas,"424.476,77","288.106,40","45.261,31","1.998.084,93"
jun.-22,07 - Relações exteriores,122 - Administração geral,"16.493.085,61","7.116.284,07","19.283.982,32","116.975,38"
jun.-22,14 - Direitos da cidadania,846 - Outros encargos especiais,0,"-216.108,68","-216.108,68",0
jun.-22,05 - Defesa nacional,482 - Habitação urbana,"579,15","195.481,54","297.529,64","714.624,93"
jun.-22,10 - Saúde,423 - Assistência aos povos indígenas,"2.489.006,70","6.904.329,57","4.077.444,39","149.033,81"
jun.-22,10 - Saúde,305 - Vigilância epidemiológica ,"336.413.433,60","186.496.645,10","186.701.093,19","36.813.724,56"
jun.-22,25 - Energia,125 - Normatização e fiscalização,"381.679,34","167.992,23","123.144,22","179,67"
jun.-22,28 - Encargos especiais,846 - Outros encargos especiais,"60.115.990,08","62.055.953,48","263.544.524,18","699.305,11"
jun.-22,25 - Energia,301 - Atenção básica,0,"5.125,03","1.823.334,81",0
jun.-22,04 - Administração,662 - Produção industrial,"-110.000,00","118.281,01","12.938,30","971.147,83"
jun.-22,13 - Cultura,122 - Administração geral,"882.970,20","1.965.601,87","15.795.691,81","6.574,60"
jun.-22,12 - Educação,367 - Educação especial,"66.250,00","4.849,27","20.306,36","127.172,51"
jun.-22,07 - Relações exteriores,211 - Relações diplomáticas,"30.128.076,68","10.996.568,43","11.241.716,18","156.273,12"
jun.-22,10 - Saúde,571 - Desenvolvimento científico,"4.738.048,42","5.133.299,15","4.878.837,63","6.440.215,26"
jun.-22,05 - Defesa nacional,542 - Controle ambiental,"119.534,68","120.030,17","197.904,29","560.017,58"
jun.-22,18 - Gestão ambiental,125 - Normatização e fiscalização,"19.910.030,65","409.871,32","8.068.874,89","367.800,88"
jun.-22,05 - Defesa nacional,363 - Ensino profissional,"602.373,79","699.532,09","309.566,71","165.329,33"
jun.-22,15 - Urbanismo,122 - Administração geral,"1.235.069,78","203.736,49","36.076.225,87","644,91"
jun.-22,19 - Ciência e Tecnologia,122 - Administração geral,"2.903.871,19","5.050.833,58","92.396.363,68","484.275,90"
jun.-22,20 - Agricultura,605 - Abastecimento,"6.043.333,43","6.435.970,17","1.154.926,52","4.534.881,78"
jun.-22,13 - Cultura,392 - Difusão cultural,"2.992.457,84","401.984,47","406.459,10","3.041.524,32"
jun.-22,22 - Indústria,125 - Normatização e fiscalização,"1.036.524,19","1.121.476,43","1.058.674,30","36.795,27"
jun.-22,24 - Comunicações,122 - Administração geral,"4.004.933,15","2.147.805,83","43.761.666,21","542.509,36"
jun.-22,03 - Essencial à justiça,092 - Representação judicial e extrajudicial,"5.955.955,17","2.423.570,99","5.139.950,21","57.141,98"
jun.-22,04 - Administração,124 - Controle interno,"-191.511,42","372.572,23","839.837,67","1.146,02"
jun.-22,06 - Segurança pública,181 - Policiamento,"4.981.424,52","14.712.887,50","16.485.301,62","61.275.930,94"
jun.-22,04 - Administração,125 - Normatização e fiscalização,"200.593,92","504.888,02","716.358,04","1.612.825,21"
jun.-22,22 - Indústria,122 - Administração geral,"14.573.343,16","2.929.365,38","46.971.565,89","610,7"
jun.-22,25 - Energia,122 - Administração geral,"1.856.248,56","2.133.629,35","29.094.817,26","13.974,89"
jun.-22,19 - Ciência e Tecnologia,572 - Desenvolvimento tecnológico e engenharia,"3.516.557,79","26.044.695,38","30.282.753,01","5.851.582,28"
jun.-22,08 - Assistência social,244 - Assistência comunitária,"90.313.618,09","44.054.793,21","72.564.278,31","7.240.398,40"
jun.-22,06 - Segurança pública,421 - Custódia e reintegração social,"561.038,69","375.112,97","787.224,92","926.069,65"
jun.-22,26 - Transporte,782 - Transporte rodoviário,"103.687.578,54","37.433.677,30","31.548.432,46","25.570.817,06"
jun.-22,07 - Relações exteriores,392 - Difusão cultural,"1.143.872,84","397.845,82","422.866,81","106.850,48"
jun.-22,20 - Agricultura,608 - Promoção da produção agropecuária,"40.842.100,84","180.057.058,62","522.590,77","1.992.959,02"
jun.-22,12 - Educação,302 - Assistência hospitalar e ambulatorial,"10.357.976,42","10.036.633,57","477.180.969,06","6.451.638,46"
jun.-22,12 - Educação,306 - Alimentação e nutrição,"135.303,30","303.465.099,83","303.494.290,14","210.069,28"
jun.-22,20 - Agricultura,125 - Normatização e fiscalização,"3.109.928,47","1.375.998,61","2.504.201,36","574.233,97"
jun.-22,05 - Defesa nacional,151 - Defesa aérea,"274.176.109,97","82.113.345,13","39.448.913,06","6.387.381,37"
jun.-22,25 - Energia,572 - Desenvolvimento tecnológico e engenharia,"312.099,52","-18.194,86","263.032,08","173.248,88"
jun.-22,05 - Defesa nacional,244 - Assistência comunitária,"68.988.547,45","100.299,32","21.090,08","1.076.072,22"
jun.-22,18 - Gestão ambiental,542 - Controle ambiental,"56.279,00","316.245,81","616.741,57","50.605,00"
jun.-22,21 - Organização agrária,631 - Reforma agrária,"19.861,74","90.947,88","102.865,07","1.517.539,17"
jun.-22,11 - Trabalho,122 - Administração geral,"457.159,95","1.098.864,33","119.012.815,38","122.631,71"
jun.-22,07 - Relações exteriores,301 - Atenção básica,"15.287.243,57","13.534.113,82","14.110.147,25",0
jun.-22,18 - Gestão ambiental,301 - Atenção básica,0,-458,"3.784.842,16",0
jun.-22,07 - Relações exteriores,331 - Proteção e benefícios ao trabalhador,"7.231.072,12","1.068.219,35","990.329,06",0
jun.-22,23 - Comércio e serviços,693 - Comércio exterior,"25.000,00","2.624,70","148.629,42",0
jun.-22,20 - Agricultura,573 - Difusão do conhecimento científico e tecnológico,"224.946,77","613.444,54","412.158,07","530.992,99"
jun.-22,05 - Defesa nacional,331 - Proteção e benefícios ao trabalhador,"24.391.010,42","5.928.636,66","14.900.557,90","1.097.652,54"
jun.-22,18 - Gestão ambiental,122 - Administração geral,"4.660.343,21","2.836.870,85","38.975.834,00","27.186,84"
jun.-22,10 - Saúde,122 - Administração geral,"13.249.437,58","12.465.402,51","341.749.858,09","461.803,89"
jun.-22,10 - Saúde,301 - Atenção básica,"292.306.709,81","31.490.377,81","222.983.526,11","12.000,00"
